id,locatie_gegevens_cc,zenddatum__c,status,cust_id,invoicing_f_code_initialized_confirmed,cust_id_business_held_confirmed,ontvangstdatum,aanmaakdatum,locatie_gegevens_continent,vehicle_id,invoicing_f_code_paid_date_confirmed,z_list_price,wgtKg_123X,dimension_package_for_shipment,driver_id,invoicing_f_code_createddate_confirmed,invoicing_f_code_status,shipment_type_id,invoicing_f_code_initialized_unconfirmed,cust_id_business_held_hetoudesysteem
745,CA,1681430400000,Delivered,15868,5777,959,1681689600000,1680048000000,North America,cad-b6lcw-wogwag,1680652800000,9.66,4 83,15 x 27 x 139,C1-tsvhxparqaho,1680048000000,Paid,2,5777.0,5-nzr6k
58,JP,1685318400000,Delivered,13514,5090,398,1685404800000,1685145600000,Asia,ccc-hlsyv-egbsja,1685750400000,158.24,39 56,15 x 27 x 140,C1-yvfxlbt8jejx,1685232000000,Paid,1,5090.0,7-sm1kb
18,GB,1691539200000,Delivered,40303,5050,123,1691712000000,1691193600000,Europe,aba-vkm9k-fp2zdn,1691452800000,75.88,18 97,15 x 28 x 122,C1-vfd2z4smswkf,1691193600000,Paid,1,5050.0,5-evacl
517,GB,1679702400000,Delivered,21620,5549,771,1679875200000,1678492800000,Europe,cdc-u8bwb-qczngm,1678665600000,68.08,34 04,15 x 29 x 50,B1-kxfrpybslkob,1678579200000,Paid,2,5549.0,7-uaxdy
239,FR,1698537600000,Delivered,40573,5271,229,1698710400000,1697932800000,Europe,cad-kl9ba-m5mmsv,-9223372036855,50.42,25 21,15 x 32 x 147,A1-h1mlz5zxzttx,1698019200000,Pending,2,5271.0,1-4xnwf
752,GB,1676419200000,Delivered,94693,5784,368,1676678400000,1676160000000,Europe,ccc-ure38-bvp1a7,1676246400000,13.12,6 56,15 x 34 x 105,A1-eixkpln3woad,1676160000000,Paid,2,5784.0,1-ugcfi
856,GB,1677974400000,Delivered,75618,5888,161,1678147200000,1677715200000,Europe,aba-dp76b-glfjl0,1677888000000,7.56,1 89,15 x 39 x 100,C1-bqvwg7ogabwg,1677715200000,Paid,1,5888.0,7-cyr3t
206,GB,1684972800000,Delivered,62605,5238,318,1685145600000,1684713600000,Europe,ccc-jaxuu-5osjey,1685318400000,118.04,29 51,15 x 39 x 124,C1-8rkv7u4z0qhg,1684800000000,Paid,1,5238.0,4-jzejf
402,GB,1678752000000,Delivered,86766,5434,876,1678752000000,1678406400000,Europe,cad-4xwww-bz3asf,1678924800000,158.2,39 55,15 x 41 x 90,C1-d08ywijb4ocx,1678492800000,Paid,1,5434.0,6-spbrn
807,US,1690243200000,Delivered,70521,5839,519,1690502400000,1688515200000,North America,cbc-utvjw-ruj9eo,1688860800000,64.92,32 46,15 x 43 x 54,A1-82i7kliwpfvr,1688601600000,Paid,2,5839.0,3-0ueeq
88,JP,1684972800000,Delivered,67269,5120,189,1684972800000,1684540800000,Asia,ccc-9hp94-lw1sej,1685232000000,132.68,33 17,15 x 46 x 83,A1-djkcxo0nxect,1684627200000,Paid,1,5120.0,1-zgyde
912,DE,1685232000000,Delivered,51995,5944,400,1685232000000,1684713600000,Europe,ccc-ji4yc-gugdco,1685318400000,110.88,27 72,15 x 48 x 128,B1-x8pki1i9dcc2,1684800000000,Paid,1,5944.0,9-dvg8e
837,CA,1673568000000,Delivered,98601,5869,781,1673568000000,1672963200000,North America,cdc-u8bwb-qczngm,1673222400000,100.52,25 13,15 x 48 x 89,C1-yd5vmtol8ngh,1672963200000,Paid,1,5869.0,1-qdssw
743,AU,1696636800000,Delivered,26724,5775,496,1696636800000,1696291200000,Australia,cbc-m5re7-j6ptth,1696636800000,170.36,42 59,15 x 5 x 119,C1-cpbugpokl9v7,1696377600000,Paid,1,5775.0,4-ov1vu
603,JP,1683158400000,Delivered,84769,5635,45,1683504000000,1682380800000,Asia,aba-hxz1y-h2qhcr,1682553600000,59.22,29 61,15 x 50 x 116,B1-dsgyraz6fkj7,1682380800000,Paid,2,5635.0,7-nuaoi
644,IN,1698192000000,Delivered,32632,5676,269,1698278400000,1697673600000,Asia,aba-9zycx-v0tzwu,-9223372036855,179.76,44 94,15 x 7 x 51,B1-kxfrpybslkob,1697673600000,Pending,1,5676.0,7-ennzo
280,AU,1694822400000,Delivered,72368,5312,106,1694908800000,1694304000000,Australia,ccc-km1pj-ma5fgy,1694649600000,28.88,14 44,16 x 11 x 107,A1-eixkpln3woad,1694304000000,Paid,2,5312.0,8-qlerr
897,US,1676073600000,Delivered,67629,5929,614,1676073600000,1675382400000,North America,cad-b01wn-ptbhum,1675900800000,85.78,42 89,16 x 15 x 73,C1-pjsqiszmj3ln,1675468800000,Paid,2,5929.0,2-plhsh
766,US,1680998400000,Delivered,13514,5798,254,1681430400000,1678752000000,North America,ccc-yi5r6-drm0ih,1679097600000,93.72,46 86,16 x 16 x 143,C1-4ioaptjf0oag,1678838400000,Paid,2,5798.0,7-5yo68
336,GB,1674086400000,Delivered,52801,5368,163,1674259200000,1672876800000,Europe,cbc-g4crt-h67ckx,1673308800000,98.62,49 31,16 x 16 x 67,B1-es7kj5egs4m4,1672876800000,Paid,2,5368.0,4-ntuay
612,JP,1684972800000,Delivered,65692,5644,171,1685404800000,1683676800000,Asia,ccc-9adkq-ylpooc,1683849600000,15.54,7 77,16 x 17 x 95,B1-wxwbz7umlgps,1683763200000,Paid,2,5644.0,9-p0utg
955,AU,1675209600000,Delivered,17374,5987,419,1675555200000,1674172800000,Australia,ccc-e89zt-jhmpav,1674604800000,34.0,17,16 x 20 x 58,B1-x8pki1i9dcc2,1674172800000,Paid,2,5987.0,1-km2cv
298,JP,1688515200000,Delivered,13514,5330,110,1688515200000,1688342400000,Asia,aba-tbnfr-viumwh,1688515200000,40.2,10 05,16 x 23 x 107,C1-2nyqpxvfznas,1688428800000,Paid,1,5330.0,2-11kmp
474,AU,1696636800000,Delivered,36012,5506,795,1696809600000,1696464000000,Australia,cbc-tkclo-zq0cdj,1696896000000,88.6,22 15,16 x 24 x 101,A1-5kviciks6iea,1696464000000,Paid,1,5506.0,3-rmsjj
334,GB,1674000000000,Delivered,65969,5366,594,1674172800000,1673481600000,Europe,cdc-u8bwb-qczngm,1673913600000,10.88,2 72,16 x 24 x 118,C1-2nyqpxvfznas,1673481600000,Paid,1,5366.0,8-rbekd
275,DE,1686355200000,Delivered,43555,5307,171,1686355200000,1686009600000,Europe,cad-j255i-uixxyc,1686355200000,177.88,44 47,16 x 25 x 60,A1-djkcxo0nxect,1686096000000,Paid,1,5307.0,9-p0utg
703,DE,1679443200000,Delivered,69716,5735,795,1679616000000,1678924800000,Europe,cbc-3lj36-wxmcqt,1679529600000,137.4,34 35,16 x 25 x 74,A1-h1mlz5zxzttx,1679011200000,Paid,1,5735.0,3-rmsjj
959,FR,1673568000000,Delivered,24055,5991,125,1673568000000,1673308800000,Europe,cbc-vupb9-nmwqql,1673481600000,116.68,29 17,16 x 26 x 89,C1-vfd2z4smswkf,1673395200000,Paid,1,5991.0,2-qg47o
696,GB,1685836800000,Delivered,68390,5728,702,1685923200000,1685232000000,Europe,cbc-aoidu-5ym8pz,1685318400000,56.92,14 23,16 x 27 x 100,B1-d8gmdfp7zw37,1685318400000,Paid,1,5728.0,6-5hvvu
697,CA,1693267200000,Delivered,68147,5729,566,1693440000000,1692835200000,North America,cdc-kgdzr-0n2cax,1693180800000,134.52,33 63,16 x 27 x 114,A1-jp55gcsbrajt,1692835200000,Paid,1,5729.0,1-wvsea
895,US,1679097600000,Delivered,15910,5927,128,1679270400000,1677024000000,North America,cdc-wku6n-xlyaot,1677542400000,21.36,10 68,16 x 29 x 139,C1-8rkv7u4z0qhg,1677024000000,Paid,2,5927.0,8-qahpn
165,US,1685232000000,Delivered,17374,5197,735,1685491200000,1683244800000,North America,cdc-jts3h-bc562b,1683849600000,48.74,24 37,16 x 32 x 115,C1-vrmgtcixyvlg,1683331200000,Paid,2,5197.0,8-teqen
495,GB,1690848000000,Delivered,49558,5527,842,1691020800000,1690070400000,Europe,cbc-utvjw-ruj9eo,1690502400000,93.5,46 75,16 x 33 x 116,A1-easxbkqjrtpf,1690070400000,Paid,2,5527.0,2-oqzjj
970,IN,1691107200000,Delivered,71101,6002,12,1691280000000,1690761600000,Asia,ccc-jaxuu-5osjey,1690848000000,120.68,30 17,16 x 34 x 116,A1-4mkqxbm6zywt,1690761600000,Paid,1,6002.0,5-cooyo
994,CA,1680566400000,Delivered,66604,6026,169,1680739200000,1678665600000,North America,aba-oyamv-yo30cb,1678924800000,95.34,47 67,16 x 38 x 86,A1-82i7kliwpfvr,1678752000000,Paid,2,6026.0,6-yomtp
369,US,1699747200000,Created,98601,5401,322,1699920000000,1698105600000,North America,cbc-vupb9-nmwqql,-9223372036855,3.62,1 81,16 x 39 x 133,B1-bxkjltfgog6k,1698192000000,Pending,2,5401.0,0-luwvv
199,AU,1686182400000,Delivered,22162,5231,429,1686268800000,1685664000000,Australia,cad-hz7ig-v8utxs,1685923200000,63.72,15 93,16 x 40 x 102,B1-xcezp1y8nv62,1685664000000,Paid,1,5231.0,9-ekuyw
842,CA,1693353600000,Delivered,89463,5874,818,1693353600000,1692921600000,North America,ccc-u7m4j-xdemc4,1693440000000,181.76,45 44,16 x 43 x 79,C1-4ioaptjf0oag,1693008000000,Paid,1,5874.0,2-lwcfh
922,GB,1681430400000,Delivered,74817,5954,496,1681516800000,1679356800000,Europe,cad-mxtis-wl55el,1679356800000,52.72,26 36,16 x 43 x 95,B1-xcezp1y8nv62,1679356800000,Paid,2,5954.0,4-ov1vu
638,CA,1674432000000,Delivered,73458,5670,153,1674518400000,1674086400000,North America,cbc-oqw2p-d3n5l9,1674172800000,142.2,35 55,16 x 44 x 74,A1-djkcxo0nxect,1674086400000,Paid,1,5670.0,4-rya2o
299,CA,1678838400000,Delivered,72079,5331,557,1678924800000,1678492800000,North America,cdc-qsc8w-tgmn7j,1678752000000,134.72,33 68,16 x 47 x 100,A1-fbazprbgr4hd,1678579200000,Paid,1,5331.0,9-menpu
640,AU,1674086400000,Delivered,58440,5672,725,1674345600000,1673740800000,Australia,cbc-gsj3w-wrpqe8,1674000000000,90.78,45 39,16 x 49 x 141,A1-r8gmvwxsfmam,1673740800000,Paid,2,5672.0,9-qutr8
387,FR,1696809600000,Delivered,42370,5419,462,1696896000000,1696636800000,Europe,cad-ntnhz-kuznqt,1697155200000,63.0,15 75,16 x 50 x 138,A1-h1mlz5zxzttx,1696723200000,Paid,1,5419.0,9-cpjlc
384,FR,1678579200000,Delivered,64104,5416,436,1678665600000,1676160000000,Europe,cbc-xiufm-ladmww,1676505600000,69.58,34 79,16 x 50 x 81,A1-82i7kliwpfvr,1676246400000,Paid,2,5416.0,5-10e5t
176,FR,1681171200000,Delivered,72676,5208,162,1681603200000,1679875200000,Europe,aba-o8otz-thzwbk,1680480000000,62.88,31 44,16 x 9 x 98,B1-es7kj5egs4m4,1679961600000,Paid,2,5208.0,8-yx9bk
543,DE,1683763200000,Delivered,17957,5575,290,1683763200000,1682640000000,Europe,ccc-eyqqx-dn2z0n,1683158400000,12.02,6 01,17 x 14 x 142,A1-82i7kliwpfvr,1682726400000,Paid,2,5575.0,5-rw2vy
829,JP,1678233600000,Delivered,43902,5861,326,1678406400000,1677801600000,Asia,ccc-jaxuu-5osjey,1678320000000,32.8,8 2,17 x 16 x 136,A1-4mkqxbm6zywt,1677888000000,Paid,1,5861.0,3-ba2th
506,US,1683763200000,Delivered,33421,5538,930,1683936000000,1683331200000,North America,ccc-bviqu-ss0f2j,1683676800000,197.2,49 3,17 x 17 x 87,B1-bszoikzohcj5,1683417600000,Paid,1,5538.0,1-l4tgy
524,GB,1684972800000,Delivered,42370,5556,193,1684972800000,1684454400000,Europe,cbc-tx60s-1btiiy,1684713600000,87.32,21 83,17 x 20 x 115,B1-wxwbz7umlgps,1684540800000,Paid,1,5556.0,6-ci0hi
661,IN,1691280000000,Delivered,90901,5693,905,1691366400000,1690675200000,Asia,cbc-oqw2p-d3n5l9,1690934400000,162.48,40 62,17 x 21 x 101,B1-kxfrpybslkob,1690675200000,Paid,1,5693.0,9-cj75i
63,CA,1676505600000,Delivered,18743,5095,598,1676678400000,1673913600000,North America,cad-hz7ig-v8utxs,1674172800000,8.3,4 15,17 x 23 x 65,A1-4mkqxbm6zywt,1673913600000,Paid,2,5095.0,3-o6hsl
850,GB,1684540800000,Delivered,83639,5882,959,1684627200000,1684195200000,Europe,ccc-e89zt-jhmpav,1684281600000,166.0,41 5,17 x 25 x 147,A1-y5wkiaudmn3w,1684195200000,Paid,1,5882.0,5-nzr6k
99,CA,1682208000000,Delivered,43566,5131,851,1682294400000,1681948800000,North America,aba-9zycx-v0tzwu,1682035200000,157.2,39 3,17 x 28 x 117,C1-lizqqs1pyect,1681948800000,Paid,1,5131.0,5-evuxp
139,JP,1674691200000,Delivered,45668,5171,43,1674950400000,1674345600000,Asia,cdc-ytbam-c1ioc9,1674518400000,17.46,8 73,17 x 28 x 71,A1-82i7kliwpfvr,1674345600000,Paid,2,5171.0,6-lqhwv
799,FR,1674864000000,Delivered,79060,5831,364,1675296000000,1674172800000,Europe,ccc-u7m4j-xdemc4,1674691200000,3.94,1 97,17 x 29 x 89,A1-r8gmvwxsfmam,1674172800000,Paid,2,5831.0,6-n1rzv
408,DE,1682985600000,Delivered,46881,5440,402,1683072000000,1682553600000,Europe,ccc-9adkq-ylpooc,1682640000000,26.92,6 73,17 x 32 x 135,B1-x8pki1i9dcc2,1682553600000,Paid,1,5440.0,0-pbo4v
684,JP,1692403200000,Delivered,41414,5716,312,1692576000000,1691971200000,Asia,ccc-ni5gk-uix1pz,1692576000000,59.32,29 66,17 x 32 x 70,C1-tk3ygetsueuf,1692057600000,Paid,2,5716.0,4-izps5
811,DE,1679529600000,Delivered,34266,5843,584,1679616000000,1679184000000,Europe,cad-uanzj-k92lpf,1679356800000,141.68,35 42,17 x 33 x 129,B1-wxwbz7umlgps,1679184000000,Paid,1,5843.0,5-frvcx
792,JP,1687651200000,Delivered,81811,5824,186,1687824000000,1686182400000,Asia,aba-vv6nk-zklpng,1686182400000,17.34,8 67,17 x 33 x 139,B1-bszoikzohcj5,1686182400000,Paid,2,5824.0,9-dxrsh
771,DE,1675382400000,Delivered,70376,5803,927,1675468800000,1675123200000,Europe,ccc-jaxuu-5osjey,1675728000000,194.96,48 74,17 x 43 x 121,A1-eixkpln3woad,1675209600000,Paid,1,5803.0,2-ykptm
325,CA,1681257600000,Delivered,58628,5357,930,1681344000000,1680912000000,North America,aba-wl1jd-otfy8g,1681171200000,57.6,14 4,17 x 43 x 149,C1-2nyqpxvfznas,1680912000000,Paid,1,5357.0,1-l4tgy
764,IN,1696723200000,Delivered,58869,5796,459,1697068800000,1695859200000,Asia,aba-uwwzm-kgfxgr,1696464000000,31.3,15 65,17 x 44 x 50,C1-vfd2z4smswkf,1695945600000,Paid,2,5796.0,1-4lwsv
669,FR,1675036800000,Delivered,37915,5701,37,1675123200000,1674432000000,Europe,cbc-onb2v-dgclve,1675123200000,48.4,12 1,17 x 5 x 122,B1-t1chme33fr3z,1674518400000,Paid,1,5701.0,4-adphs
240,CA,1674950400000,Delivered,95517,5272,486,1675123200000,1674432000000,North America,ccc-yi5r6-drm0ih,1674950400000,177.24,44 31,17 x 50 x 131,C1-xhs30xusw3qe,1674518400000,Paid,1,5272.0,1-buwew
385,GB,1690588800000,Delivered,46065,5417,633,1690761600000,1690243200000,Europe,cbc-aoidu-5ym8pz,1690502400000,109.12,27 28,17 x 6 x 52,B1-dsgyraz6fkj7,1690329600000,Paid,1,5417.0,1-k463b
278,AU,1693872000000,Delivered,32951,5310,373,1693958400000,1693267200000,Australia,cdc-wku6n-xlyaot,1693526400000,155.92,38 98,17 x 8 x 63,C1-vfd2z4smswkf,1693353600000,Paid,1,5310.0,0-1qsht
783,GB,1677283200000,Delivered,34336,5815,35,1677369600000,1676851200000,Europe,cdc-ctbh2-umfecb,1677196800000,125.84,31 46,18 x 10 x 134,C1-xhs30xusw3qe,1676851200000,Paid,1,5815.0,2-2w8lp
284,IN,1696377600000,Delivered,99387,5316,657,1696464000000,1695945600000,Asia,cad-uanzj-k92lpf,1696291200000,95.04,47 52,18 x 10 x 68,B1-bszoikzohcj5,1696032000000,Paid,2,5316.0,3-shqjk
175,JP,1680048000000,Delivered,40545,5207,326,1680220800000,1677888000000,Asia,cad-nwmst-fxaat6,1678320000000,15.76,7 88,18 x 13 x 79,B1-wxwbz7umlgps,1677888000000,Paid,2,5207.0,3-ba2th
943,FR,1681776000000,Delivered,61583,5975,77,1681776000000,1680480000000,Europe,cad-fblgd-9fwap5,1680739200000,31.74,15 87,18 x 15 x 101,B1-t1chme33fr3z,1680566400000,Paid,2,5975.0,8-f6bo0
136,CA,1675382400000,Delivered,13250,5168,362,1675468800000,1675123200000,North America,cbc-oqw2p-d3n5l9,1675123200000,51.0,12 75,18 x 16 x 83,A1-ovsgpq4lbpmg,1675123200000,Paid,1,5168.0,3-yzl7u
608,DE,1689897600000,Delivered,98777,5640,325,1689984000000,1688342400000,Europe,cdc-nylxt-saarbr,1688947200000,2.3,1 15,18 x 21 x 115,C1-qhp3tte5dphq,1688428800000,Paid,2,5640.0,7-2amsy
59,CA,1683244800000,Delivered,71313,5091,140,1683331200000,1682726400000,North America,ccc-u7m4j-xdemc4,1682985600000,178.88,44 72,18 x 23 x 102,C1-d08ywijb4ocx,1682812800000,Paid,1,5091.0,1-bmzgc
871,JP,1685664000000,Delivered,13828,5903,306,1685750400000,1685318400000,Asia,ccc-qywxb-uhfodz,1685577600000,46.96,11 74,18 x 24 x 79,C1-xhs30xusw3qe,1685404800000,Paid,1,5903.0,2-zoh1u
500,AU,1683504000000,Delivered,14275,5532,781,1683763200000,1682380800000,Australia,cdc-y2qdy-jfxptn,1682380800000,89.12,44 56,18 x 25 x 118,C1-lizqqs1pyect,1682380800000,Paid,2,5532.0,1-qdssw
846,GB,1682985600000,Delivered,19915,5878,546,1683417600000,1682380800000,Europe,cbc-p6b9d-4lj4tq,1682726400000,47.86,23 93,18 x 29 x 87,C1-yd5vmtol8ngh,1682467200000,Paid,2,5878.0,0-bul4r
699,GB,1687737600000,Delivered,89181,5731,200,1687910400000,1687046400000,Europe,aba-1asrp-eotjdm,1687392000000,24.82,12 41,18 x 36 x 135,B1-wjunhi3uz4xa,1687046400000,Paid,2,5731.0,1-ivshg
860,CA,1687132800000,Delivered,42370,5892,251,1687219200000,1685491200000,North America,aba-ty2zt-kyr3qd,1686009600000,6.1,3 05,18 x 38 x 67,B1-wjunhi3uz4xa,1685577600000,Paid,2,5892.0,4-xdlxx
900,CA,1697241600000,Delivered,16138,5932,835,1697587200000,1696291200000,North America,cdc-o4whr-hb6nhb,1696377600000,28.16,14 08,18 x 42 x 66,B1-d8gmdfp7zw37,1696377600000,Paid,2,5932.0,3-7atcw
260,FR,1693612800000,Delivered,24055,5292,437,1693699200000,1693094400000,Europe,cbc-aoidu-5ym8pz,1693180800000,108.24,27 06,18 x 43 x 70,C1-vrmgtcixyvlg,1693094400000,Paid,1,5292.0,7-vcjon
356,US,1674950400000,Delivered,45668,5388,124,1675036800000,1674518400000,North America,ccc-uvaqf-uvfrlv,1675036800000,180.64,45 16,18 x 46 x 97,C1-vrmgtcixyvlg,1674604800000,Paid,1,5388.0,3-g4wzn
907,JP,1686614400000,Delivered,36372,5939,931,1686787200000,1686182400000,Asia,aba-owho8-iquft2,1686614400000,93.42,46 71,18 x 47 x 119,C1-cpbugpokl9v7,1686182400000,Paid,2,5939.0,0-iwd8y
453,DE,1694736000000,Delivered,78188,5485,500,1694736000000,1694304000000,Europe,cdc-ke1bi-nktpyr,1694649600000,104.72,26 18,18 x 48 x 127,C1-fkbonrztz7b1,1694304000000,Paid,1,5485.0,7-pimb7
587,CA,1698451200000,Delivered,36777,5619,564,1698537600000,1697673600000,North America,cdc-zkavo-wfqbz0,-9223372036855,3.12,1 56,18 x 49 x 105,A1-djkcxo0nxect,1697673600000,Pending,2,5619.0,2-ctndr
795,CA,1692748800000,Delivered,42370,5827,835,1692748800000,1690156800000,North America,cbc-p6b9d-4lj4tq,1690675200000,9.02,4 51,18 x 6 x 55,B1-wjunhi3uz4xa,1690156800000,Paid,2,5827.0,3-7atcw
39,DE,1687132800000,Delivered,88247,5071,120,1687305600000,1686614400000,Europe,cdc-u8bwb-qczngm,1687046400000,25.12,6 28,18 x 6 x 63,C1-qhp3tte5dphq,1686614400000,Paid,1,5071.0,5-kxawg
957,GB,1694908800000,Delivered,36347,5989,158,1694995200000,1694476800000,Europe,cbc-gsj3w-wrpqe8,1694908800000,177.4,44 35,18 x 8 x 113,B1-wjpqfe6aph9u,1694563200000,Paid,1,5989.0,4-mkvuh
588,IN,1677628800000,Delivered,21299,5620,409,1677715200000,1677110400000,Asia,aba-wrbw5-nj3aze,1677110400000,87.96,43 98,18 x 9 x 98,B1-es7kj5egs4m4,1677110400000,Paid,2,5620.0,9-d5r7q
979,IN,1687651200000,Delivered,50466,6011,567,1687737600000,1687305600000,Asia,aba-oyamv-yo30cb,1687478400000,58.96,14 74,19 x 11 x 107,C1-8rkv7u4z0qhg,1687305600000,Paid,1,6011.0,8-v4wde
509,CA,1696982400000,Delivered,27007,5541,889,1697068800000,1696377600000,North America,cad-xz5lb-60veqc,1696464000000,92.16,23 04,19 x 14 x 56,C1-lizqqs1pyect,1696377600000,Paid,1,5541.0,2-mbnws
276,DE,1698451200000,Delivered,74706,5308,201,1698537600000,1698105600000,Europe,cad-4ynzb-gxupzn,-9223372036855,34.04,8 51,19 x 14 x 76,A1-eixkpln3woad,1698192000000,Pending,1,5308.0,0-ebhuk
546,FR,1690070400000,Delivered,10985,5578,908,1690156800000,1689724800000,Europe,cdc-ytbam-c1ioc9,1690070400000,150.0,37 5,19 x 14 x 79,B1-d8gmdfp7zw37,1689811200000,Paid,1,5578.0,5-7n0v1
566,AU,1688947200000,Delivered,59902,5598,161,1689033600000,1688774400000,Australia,cad-kl9ba-m5mmsv,1688860800000,58.96,14 74,19 x 15 x 150,A1-2c1w6ce1ohxz,1688774400000,Paid,1,5598.0,7-cyr3t
10,DE,1690675200000,Delivered,50466,5042,13,1690848000000,1690070400000,Europe,ccc-eyqqx-dn2z0n,1690329600000,126.6,31 65,19 x 18 x 91,C1-d08ywijb4ocx,1690156800000,Paid,1,5042.0,6-dpn8p
921,AU,1678838400000,Delivered,74817,5953,151,1678838400000,1678579200000,Australia,ccc-u7m4j-xdemc4,1678838400000,106.04,26 51,19 x 21 x 65,A1-2c1w6ce1ohxz,1678579200000,Paid,1,5953.0,7-knvrm
528,DE,1690243200000,Delivered,10688,5560,723,1690243200000,1689897600000,Europe,cdc-ke1bi-nktpyr,1690070400000,60.32,15 08,19 x 22 x 54,C1-bqvwg7ogabwg,1689984000000,Paid,1,5560.0,6-a9yxm
857,US,1690588800000,Delivered,45766,5889,891,1691020800000,1689292800000,North America,ccc-zpxyy-x2lsdf,1689638400000,38.7,19 35,19 x 22 x 91,A1-djkcxo0nxect,1689379200000,Paid,2,5889.0,7-xmfxs
601,DE,1698364800000,Delivered,20881,5633,53,1698364800000,1697932800000,Europe,cdc-qsc8w-tgmn7j,-9223372036855,118.08,29 52,19 x 23 x 120,C1-lizqqs1pyect,1698019200000,Pending,1,5633.0,0-l8egh
875,FR,1683590400000,Delivered,15045,5907,80,1683936000000,1681084800000,Europe,cad-mrknz-0r6v7l,1681689600000,8.3,4 15,19 x 24 x 93,A1-easxbkqjrtpf,1681084800000,Paid,2,5907.0,2-oawa4
231,FR,1682294400000,Delivered,45766,5263,469,1682553600000,1681171200000,Europe,ccc-fazbd-gkoyx0,1681689600000,35.12,17 56,19 x 27 x 148,A1-82i7kliwpfvr,1681171200000,Paid,2,5263.0,5-8ozkm
361,DE,1677801600000,Delivered,26070,5393,657,1677974400000,1677456000000,Europe,cbc-ijfcx-ekvfq0,1677715200000,29.24,7 31,19 x 29 x 125,A1-y5wkiaudmn3w,1677542400000,Paid,1,5393.0,3-shqjk
107,FR,1687824000000,Delivered,80864,5139,581,1687910400000,1687564800000,Europe,cad-hz7ig-v8utxs,1687824000000,189.16,47 29,19 x 33 x 133,A1-5kviciks6iea,1687564800000,Paid,1,5139.0,3-oygd1
496,CA,1680134400000,Delivered,38732,5528,702,1680393600000,1679529600000,North America,cbc-onb2v-dgclve,1679702400000,99.1,49 55,19 x 37 x 103,C1-bqvwg7ogabwg,1679529600000,Paid,2,5528.0,6-5hvvu
639,GB,1688083200000,Delivered,86766,5671,187,1688428800000,1686268800000,Europe,ccc-2ioqb-f9mr6g,1686355200000,11.76,5 88,19 x 39 x 126,A1-jp55gcsbrajt,1686268800000,Paid,2,5671.0,3-1icdi
282,GB,1695945600000,Delivered,20881,5314,922,1695945600000,1695686400000,Europe,cad-b6lcw-wogwag,1695859200000,169.0,42 25,19 x 39 x 75,B1-wxwbz7umlgps,1695686400000,Paid,1,5314.0,0-ebfri
479,FR,1692921600000,Delivered,35960,5511,517,1693008000000,1690761600000,Europe,ccc-uvaqf-uvfrlv,1691020800000,40.72,20 36,19 x 40 x 94,A1-5kviciks6iea,1690761600000,Paid,2,5511.0,4-qnlzf
600,DE,1673913600000,Delivered,78249,5632,873,1673913600000,1673740800000,Europe,ccc-umij7-5fb16l,1674086400000,93.56,23 39,19 x 42 x 84,C1-qhp3tte5dphq,1673740800000,Paid,1,5632.0,3-1z4nj
30,FR,1689292800000,Delivered,10985,5062,597,1689724800000,1688083200000,Europe,ccc-jaxuu-5osjey,1688342400000,79.82,39 91,19 x 45 x 54,C1-vfd2z4smswkf,1688169600000,Paid,2,5062.0,1-duzya
230,FR,1695254400000,Delivered,74237,5262,874,1695254400000,1694044800000,Europe,cbc-owfot-uqylwt,1694476800000,44.08,22 04,19 x 49 x 78,C1-pjsqiszmj3ln,1694044800000,Paid,2,5262.0,8-dtydu
668,DE,1674691200000,Delivered,12593,5700,36,1674950400000,1674432000000,Europe,cbc-oqw2p-d3n5l9,1675036800000,69.0,34 5,20 x 14 x 147,C1-tk3ygetsueuf,1674432000000,Paid,2,5700.0,1-evhad
759,CA,1696636800000,Delivered,69934,5791,634,1696723200000,1696464000000,North America,cbc-tx60s-1btiiy,1696723200000,178.6,44 65,20 x 22 x 106,B1-es7kj5egs4m4,1696464000000,Paid,1,5791.0,9-9hdjw
294,CA,1674864000000,Delivered,78494,5326,901,1674950400000,1674172800000,North America,ccc-47gel-emtt2q,1674259200000,76.48,38 24,20 x 23 x 134,A1-jp55gcsbrajt,1674172800000,Paid,2,5326.0,1-5lkvm
936,AU,1688428800000,Delivered,65969,5968,652,1688688000000,1688169600000,Australia,cdc-hkw0v-czyoy6,1688428800000,33.12,16 56,20 x 24 x 50,C1-avhjytwlvrgd,1688169600000,Paid,2,5968.0,5-c2kei
17,JP,1685145600000,Delivered,61583,5049,19,1685318400000,1684713600000,Asia,cad-8mypb-l9vuov,1685318400000,168.8,42 2,20 x 27 x 134,C1-vfd2z4smswkf,1684800000000,Paid,1,5049.0,2-nsegn
899,DE,1693180800000,Delivered,26070,5931,908,1693267200000,1692921600000,Europe,cbc-ijfcx-ekvfq0,1693267200000,198.6,49 65,20 x 31 x 144,B1-wjpqfe6aph9u,1692921600000,Paid,1,5931.0,5-7n0v1
219,IN,1696550400000,Delivered,59406,5251,544,1696636800000,1694736000000,Asia,aba-avnyd-ltp7y7,1694995200000,5.24,2 62,20 x 32 x 118,C1-hiqyf1c01jti,1694822400000,Paid,2,5251.0,9-pwoi6
723,US,1699142400000,Created,69872,5755,169,1699228800000,1698710400000,North America,cdc-zkavo-wfqbz0,-9223372036855,120.4,30 1,20 x 33 x 77,A1-jp55gcsbrajt,1698796800000,Pending,1,5755.0,6-yomtp
